time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
6.719999999999945,-19.715984166,22.1970049588,35.2318751417,0.338087455316,6.25210381616,0.0,-6.3117017278,8.83225974481,4.61967245559,0.0639394857084,-0.074556724812,0.0,407.5239158965655,408.2096459430478,406.9240250502896,406.0439386473138
6.779999999999943,-20.0958904116,22.7307339583,35.5078339007,0.342030799764,6.2477237871,0.0,-6.35166370995,8.95876442172,4.57900585113,0.0690674408139,-0.0700583044745,0.0,442.267754773652,442.6340442090102,441.5795924180731,442.0057382861083
6.839999999999942,-20.4781872289,23.2718124513,35.7806508143,0.345985845752,6.24342109035,0.0,-6.39140868652,9.07728685929,4.51507457424,0.0587303408241,-0.0752400983849,0.0,433.8536790143672,433.41415491726195,434.99438368656155,434.13093655433676
6.899999999999941,-20.8629411752,23.8191384196,36.0472339333,0.349114916035,6.23843191966,0.0,-6.43357582543,9.16709694676,4.3717800662,0.0338332684369,-0.107796015381,0.0,405.8704656552305,402.93001512297883,407.32219736002395,405.0907558885021
6.95999999999994,-21.2501547898,24.3721269391,36.3060478131,0.350868214576,6.23180915111,0.0,-6.47327389535,9.26590707175,4.25609441059,0.0178789583149,-0.116118650395,0.0,414.3641085219473,413.619784560672,413.48142971927973,412.0733844864989
7.019999999999938,-21.6395439542,24.9320198529,36.5607217507,0.352575018218,6.2248402223,0.0,-6.5059913901,9.39702844295,4.23326003424,0.0439260542444,-0.116209151314,0.0,443.62226697594923,443.60273791661115,443.4249484309667,445.5603047274405
7.079999999999937,-22.0309040424,25.4992733565,36.8127524753,0.355385092518,6.21806749772,0.0,-6.53900847001,9.51144852893,4.16816044571,0.0520939008785,-0.106939620222,0.0,429.10303145502417,429.87756014863953,428.413574164119,429.1090752205397
7.139999999999936,-22.4240929209,26.0738514625,37.0621676875,0.35890315472,6.21129037047,0.0,-6.56694178713,9.64115157056,4.14575786389,0.0692560139485,-0.129030072154,0.0,442.9744291566352,441.14188225239957,443.2396072173248,444.65049999124994
7.1999999999999345,-22.818957093,26.6558567382,37.30929178,0.362667085656,6.20392420637,0.0,-6.59480639914,9.75914440781,4.09198241408,0.0446439827239,-0.112528373474,0.0,431.07505529273726,432.45328573905743,433.3476640474147,431.2761080701523
7.259999999999933,-23.2152094018,27.2458706389,37.5556557901,0.36532697353,6.19717806414,0.0,-6.61320626353,9.90782255596,4.11997390956,0.043699177161,-0.112251172678,0.0,458.94687209775776,458.9580920199944,459.18804663927466,459.1141187669601
